symbol,side,type,price,timestamp
TSLA,buy,limit,658.64,1608928573.2521348
GOOG,buy,limit,1732.59,1608928574.1779673
GOOG,buy,limit,1732.84,1608928574.585661
FB,buy,market,,1608928575.3453102
AAPL,buy,market,,1608928576.1014621
AAPL,sell,limit,130.64,1608928577.0631487
TSLA,sell,market,,1608928577.8609595
AMZN,buy,market,,1608928578.7360256
AAPL,sell,limit,131.74,1608928579.0626652
GOOG,sell,limit,1733.56,1608928579.6373477
TSLA,sell,market,,1608928580.1432817
AMZN,sell,market,,1608928580.4010065
GOOG,sell,limit,1732.55,1608928581.2697747
FB,buy,limit,265.26,1608928581.5701723
AAPL,buy,limit,131.35,1608928581.6778693
AAPL,buy,limit,131.26,1608928582.173374
GOOG,buy,limit,1733.19,1608928582.6669512
GOOG,sell,market,,1608928583.0720174
AAPL,sell,market,,1608928583.5180635
AMZN,buy,limit,3171.71,1608928584.0543244
AMZN,sell,limit,3170.65,1608928584.8481193
TSLA,sell,market,,1608928584.868839
AMZN,buy,market,,1608928585.0502398
FB,sell,limit,266.19,1608928585.0874815
TSLA,buy,limit,658.08,1608928585.609787
AMZN,sell,market,,1608928585.8112388
FB,sell,limit,266.09,1608928585.8555126
FB,buy,limit,266.69,1608928586.6323402
GOOG,buy,limit,1732.03,1608928586.9081163
TSLA,buy,market,,1608928587.072864
TSLA,buy,market,,1608928587.88152
GOOG,sell,market,,1608928588.8662794
TSLA,buy,limit,659.38,1608928589.221424
AAPL,sell,market,,1608928590.0999315
FB,sell,limit,266.02,1608928590.5409412
AAPL,buy,market,,1608928591.5336983
TSLA,sell,market,,1608928592.3301647
GOOG,sell,limit,1732.32,1608928593.0286798
GOOG,sell,limit,1732.63,1608928593.060873
GOOG,buy,market,,1608928593.0718513
AAPL,sell,limit,131.58,1608928593.8589993
FB,buy,market,,1608928594.699065
AAPL,sell,market,,1608928595.6525464
GOOG,buy,market,,1608928596.481995
GOOG,buy,limit,1733.66,1608928596.9588404
AMZN,sell,market,,1608928597.8344495
AMZN,sell,limit,3170.51,1608928598.2038035
GOOG,sell,limit,1732.5,1608928598.7235382
AAPL,sell,limit,130.4,1608928599.583095
AAPL,sell,market,,1608928600.395342
AMZN,sell,market,,1608928600.8590705
GOOG,sell,limit,1732.58,1608928601.039702
FB,buy,market,,1608928602.0209668
TSLA,sell,limit,659.47,1608928602.5590372
TSLA,buy,limit,659.64,1608928602.775572
FB,sell,market,,1608928603.5037985
GOOG,sell,market,,1608928603.694569
TSLA,buy,limit,658.87,1608928604.0096762
TSLA,sell,limit,659.53,1608928604.8247385
FB,sell,limit,266.85,1608928605.444653
FB,buy,limit,265.97,1608928606.3011327
AAPL,sell,limit,130.15,1608928606.4578078
AAPL,buy,limit,,1608928607.3426507
TSLA,sell,limit,658.07,1608928607.4041648
TSLA,sell,market,,1608928607.5378065
FB,sell,market,,1608928607.586118
FB,buy,market,,1608928608.5443401
FB,sell,limit,266.28,1608928609.2907412
FB,buy,market,,1608928609.9861875
AAPL,buy,limit,130.83,1608928610.6493723
AMZN,buy,limit,3170.06,1608928611.1082075
FB,buy,limit,265.11,1608928611.5446582
AAPL,buy,market,,1608928612.2111936
AAPL,buy,limit,131.06,1608928612.6392753
AMZN,sell,market,,1608928613.3301725
FB,sell,limit,265.71,1608928613.5097497
TSLA,buy,limit,658.83,1608928613.8738394
AMZN,sell,market,,1608928614.2663276
GOOG,buy,market,,1608928615.0172641
GOOG,sell,market,1732.84,1608928615.1392
FB,sell,market,,1608928615.779261
TSLA,sell,limit,658.83,1608928616.4324067
TSLA,buy,market,,1608928616.7384248
FB,sell,market,,1608928617.484945
GOOG,buy,market,,1608928617.6318407
GOOG,buy,limit,1733.44,1608928617.7604814
FB,sell,limit,265.55,1608928618.6917388
AAPL,buy,limit,130.01,1608928619.482347
AMZN,buy,limit,3170.48,1608928620.0663753
TSLA,buy,limit,658.14,1608928620.4702895
AMZN,buy,market,,1608928620.6431918
FB,buy,limit,266.17,1608928621.3687673
AMZN,buy,limit,3170.28,1608928621.7556558
GOOG,sell,market,,1608928622.363777
FB,buy,market,,1608928623.0480502
FB,sell,market,,1608928623.213378
FB,buy,market,,1608928623.7096899
AMZN,buy,market,,1608928624.4289756
GOOG,sell,market,,1608928625.1581495
AAPL,buy,limit,131.14,1608928625.9076927
FB,buy,limit,265.89,1608928626.004502
AMZN,buy,limit,3170.65,1608928626.6695967
TSLA,buy,limit,659.36,1608928626.7605312
AAPL,sell,market,,1608928626.8628
FB,buy,market,,1608928627.1090586
AMZN,buy,market,,1608928627.1445405
GOOG,sell,limit,1733.78,1608928628.0732832
AAPL,buy,market,130.64,1608928628.5398312
AAPL,sell,market,,1608928629.140056
FB,sell,market,,1608928629.5352054
AMZN,buy,limit,3170.54,1608928629.6952298
AMZN,sell,limit,3170.79,1608928630.0337868
TSLA,sell,limit,658.24,1608928630.993752
AMZN,sell,market,,1608928631.472608
TSLA,buy,limit,658.17,1608928631.8799186
AAPL,buy,limit,130.63,1608928632.1015737
FB,sell,market,,1608928632.814177
AMZN,sell,limit,3171.45,1608928633.7238648
GOOG,sell,limit,,1608928633.7897406
FB,buy,limit,265.04,1608928634.4336615
FB,sell,limit,265.25,1608928634.5828052
TSLA,sell,market,,1608928634.8009498
AMZN,sell,limit,3171.71,1608928634.96607
AMZN,sell,limit,3170.27,1608928634.9849336
AMZN,sell,market,,1608928635.4859574
AMZN,sell,limit,3171.74,1608928635.5176134
AAPL,buy,limit,131.07,1608928635.8929882
GOOG,buy,limit,1733.28,1608928636.3657773
FB,buy,market,,1608928636.7211967
FB,buy,limit,,1608928637.5172458
FB,buy,limit,266.46,1608928638.438175
GOOG,buy,limit,1732.67,1608928639.027057
TSLA,buy,limit,659.29,1608928639.4468672
FB,buy,limit,266.39,1608928639.6488888
AAPL,buy,limit,130.7,1608928639.7199223
FB,sell,market,,1608928640.096426
AAPL,sell,limit,130.11,1608928641.0667112
FB,sell,market,,1608928641.5061917
FB,sell,limit,265.82,1608928641.5284052
AAPL,buy,market,,1608928641.9193769
TSLA,buy,market,,1608928642.4887333
FB,sell,market,,1608928643.244037
AMZN,sell,market,,1608928643.6837182
AAPL,buy,market,,1608928644.340747
AMZN,sell,market,,1608928645.2433558
FB,sell,limit,265.0,1608928645.6344714
GOOG,sell,market,,1608928646.5643356
TSLA,sell,limit,659.52,1608928647.4988267
AMZN,sell,limit,3170.18,1608928647.7820876
AAPL,sell,market,,1608928648.7033262
GOOG,sell,limit,1732.8,1608928648.7398229
FB,sell,limit,265.75,1608928648.882186
AMZN,buy,market,,1608928649.2010984
TSLA,buy,market,,1608928649.4442768
TSLA,buy,market,,1608928650.3303738
GOOG,sell,limit,1732.89,1608928650.8534634
AAPL,sell,limit,131.57,1608928651.494903
TSLA,sell,market,659.15,1608928652.2897928
AAPL,buy,limit,131.91,1608928652.4104955
AMZN,buy,market,,1608928653.0351884
FB,buy,market,,1608928653.655745
AAPL,sell,limit,130.55,1608928653.7566779
TSLA,sell,market,,1608928654.4205115
GOOG,sell,limit,1732.63,1608928655.336676
TSLA,sell,market,,1608928656.310752
AMZN,buy,limit,3171.87,1608928657.2016916
FB,buy,limit,266.6,1608928658.0026853
GOOG,buy,market,,1608928658.4667525
TSLA,sell,market,,1608928659.3113046
AMZN,sell,market,,1608928659.9487562
AMZN,sell,limit,3171.32,1608928660.8921773
GOOG,buy,market,,1608928661.6821625
GOOG,buy,limit,1733.85,1608928662.282787
GOOG,sell,limit,1733.38,1608928663.1560862
GOOG,sell,limit,1733.64,1608928664.0724363
AAPL,buy,limit,,1608928664.5752428
AAPL,buy,market,,1608928665.3721137
AMZN,sell,limit,3170.33,1608928666.1903071
AMZN,buy,limit,3170.35,1608928666.2149463
GOOG,sell,limit,1732.4,1608928666.5387173
GOOG,sell,limit,1733.07,1608928666.6668477
AAPL,buy,market,,1608928667.203485
GOOG,buy,market,,1608928668.1447308
FB,sell,limit,265.53,1608928668.4531996
AAPL,buy,market,,1608928669.0341804
AMZN,buy,limit,3171.18,1608928669.9831042
TSLA,sell,market,,1608928670.9801493
FB,buy,market,,1608928671.3196878
TSLA,sell,market,,1608928672.0147734
GOOG,buy,market,,1608928672.8182726
AMZN,buy,limit,3171.22,1608928673.1267838
GOOG,buy,limit,1733.99,1608928673.4133828
GOOG,sell,market,,1608928674.2901533
TSLA,sell,limit,658.21,1608928675.1843965
FB,buy,limit,266.86,1608928675.4671297
AMZN,sell,market,,1608928676.4019127
FB,buy,market,,1608928676.6947384
AMZN,sell,market,,1608928677.5643442
AMZN,sell,market,,1608928678.5321949
GOOG,buy,limit,1733.87,1608928679.2568998
AMZN,buy,market,,1608928679.8742373
TSLA,buy,limit,658.09,1608928680.4516451
GOOG,sell,market,,1608928680.928556
TSLA,buy,market,,1608928681.3070004
AMZN,buy,limit,,1608928682.0518384
AMZN,sell,market,,1608928682.6521788
FB,sell,limit,265.55,1608928683.457759
AAPL,buy,market,,1608928684.4429808
TSLA,sell,market,,1608928685.3229756
TSLA,sell,market,,1608928686.0772972
GOOG,buy,limit,,1608928686.5346732
TSLA,buy,market,,1608928687.2851372
TSLA,sell,market,,1608928687.40578
AAPL,buy,market,,1608928687.6517684
FB,sell,market,,1608928688.1062152
TSLA,sell,market,,1608928688.638725
AMZN,buy,market,,1608928688.7838
AAPL,sell,market,,1608928689.2940152
AMZN,sell,market,,1608928689.3085313
AAPL,sell,market,,1608928689.6542258
AAPL,sell,market,,1608928690.5930748
AMZN,sell,market,,1608928691.5164375
AMZN,sell,limit,3170.44,1608928692.1678176
FB,buy,limit,265.31,1608928692.3941414
TSLA,sell,market,,1608928692.4871542
TSLA,buy,limit,658.79,1608928692.609507
AAPL,buy,limit,131.81,1608928693.448457
FB,sell,market,,1608928694.266916
FB,buy,limit,266.61,1608928694.5209033
TSLA,sell,limit,658.02,1608928694.8594525
AMZN,sell,limit,3171.42,1608928695.460812
GOOG,buy,market,,1608928695.9067125
AMZN,sell,market,,1608928696.6995654
GOOG,buy,limit,1732.92,1608928696.7499924
FB,sell,market,,1608928697.2658916
AAPL,buy,market,,1608928698.2650836
TSLA,buy,limit,659.11,1608928698.4938693
AMZN,sell,market,,1608928699.3495686
GOOG,buy,limit,1733.17,1608928699.675173
TSLA,buy,limit,658.67,1608928700.1244807
TSLA,buy,market,,1608928700.9130757
AMZN,buy,market,,1608928701.8422577
AAPL,buy,market,,1608928702.0823483
AMZN,buy,limit,3171.91,1608928702.2626138
FB,buy,market,,1608928703.1184275
TSLA,buy,market,,1608928703.1469269
AAPL,buy,market,,1608928703.1631453
AAPL,sell,limit,131.37,1608928704.0139716
FB,buy,limit,266.36,1608928704.402558
AAPL,sell,limit,130.09,1608928705.3004565
AMZN,sell,limit,3170.02,1608928705.9195845
GOOG,sell,market,,1608928706.0774677
AMZN,buy,limit,3170.6,1608928706.5448189
AMZN,sell,limit,3171.72,1608928707.0922298
FB,sell,market,,1608928707.4295847
GOOG,buy,limit,1732.44,1608928707.7844896
AMZN,sell,limit,3171.98,1608928708.4012957
TSLA,buy,market,,1608928709.3332276
FB,sell,limit,265.99,1608928709.3549821
AAPL,sell,market,131.62,1608928709.9635353
GOOG,buy,market,,1608928710.1705015
TSLA,sell,limit,659.49,1608928710.622948
FB,sell,market,,1608928711.4834344
AMZN,buy,limit,3170.08,1608928712.1722426
AMZN,sell,market,,1608928712.6883037
TSLA,sell,market,,1608928712.7997615
GOOG,sell,limit,1733.5,1608928713.201906
TSLA,buy,limit,659.23,1608928713.2710917
GOOG,sell,market,,1608928713.7200518
GOOG,buy,market,,1608928714.442084
TSLA,buy,market,,1608928715.0501692
GOOG,buy,market,,1608928715.9739406
GOOG,buy,limit,1733.95,1608928716.728292
TSLA,buy,market,,1608928716.7413518
FB,buy,market,,1608928717.7005079
GOOG,buy,market,,1608928717.8415928
GOOG,buy,market,,1608928718.3345213
GOOG,sell,limit,1733.38,1608928718.8612003
AMZN,buy,market,,1608928718.9462826
TSLA,buy,limit,658.74,1608928719.0733614
FB,buy,market,,1608928719.9793227
AAPL,sell,limit,131.66,1608928720.7313457
FB,buy,market,,1608928721.467
AMZN,sell,market,,1608928721.9985495
AAPL,buy,limit,130.28,1608928722.384721
AMZN,buy,market,,1608928723.125449
TSLA,buy,limit,658.12,1608928723.9049299
GOOG,sell,limit,1732.98,1608928724.5434403
AAPL,buy,limit,130.68,1608928725.0413713
AMZN,buy,limit,3171.57,1608928725.4819417
TSLA,sell,market,,1608928726.0574863
GOOG,sell,market,,1608928726.9539592
TSLA,sell,market,,1608928727.593598
FB,sell,market,,1608928728.3669095
TSLA,sell,limit,659.69,1608928728.4110582
FB,buy,limit,265.66,1608928729.3602765
TSLA,sell,limit,658.74,1608928729.5989485
FB,sell,limit,266.7,1608928729.8825722
AMZN,buy,limit,3170.37,1608928729.9877498
FB,sell,limit,266.77,1608928730.5309572
AMZN,buy,limit,3170.84,1608928730.5467658
AMZN,sell,limit,3171.41,1608928731.0736036
FB,buy,limit,265.83,1608928731.4288502
TSLA,buy,market,,1608928731.8394315
GOOG,buy,limit,1732.34,1608928732.7807667
AAPL,buy,market,,1608928733.0928972
AAPL,buy,limit,131.4,1608928733.1148326
AMZN,sell,limit,3171.57,1608928733.2634344
TSLA,buy,market,,1608928733.618051
FB,buy,market,,1608928733.7004771
FB,sell,limit,265.4,1608928734.3331711
GOOG,sell,market,,1608928734.5269358
TSLA,buy,market,,1608928734.7493742
GOOG,buy,limit,1733.13,1608928735.6149726
GOOG,sell,market,,1608928735.8508313
TSLA,sell,limit,658.43,1608928736.3353145
FB,buy,limit,265.81,1608928737.1560552
FB,sell,market,,1608928737.3819215
TSLA,buy,limit,659.67,1608928738.0851321
GOOG,sell,market,,1608928738.924045
FB,sell,market,,1608928739.4009857
TSLA,sell,limit,659.73,1608928739.689528
FB,buy,market,,1608928740.6288524
AMZN,buy,limit,3171.64,1608928741.4512372
GOOG,buy,limit,1733.07,1608928741.5465078
FB,sell,market,266.16,1608928742.1539848
AAPL,buy,market,,1608928742.6282234
FB,sell,limit,266.85,1608928742.6920216
GOOG,buy,market,,1608928743.103765
FB,sell,limit,265.97,1608928743.843951
TSLA,buy,limit,659.74,1608928744.6303263
FB,buy,limit,266.04,1608928745.074806
AMZN,sell,market,,1608928745.8468711
AMZN,sell,market,,1608928746.4819145
GOOG,sell,limit,1732.12,1608928746.610698
AAPL,sell,market,,1608928747.2342153
FB,sell,market,,1608928747.8775618
AMZN,sell,limit,3171.31,1608928748.5459507
GOOG,buy,limit,,1608928748.8880303
GOOG,sell,limit,1733.67,1608928749.4571486
AAPL,buy,limit,130.66,1608928750.035291
GOOG,sell,limit,1733.4,1608928750.3744419
TSLA,sell,limit,659.78,1608928750.716444
TSLA,buy,market,,1608928751.5289652
AAPL,sell,market,,1608928752.463235
AMZN,buy,market,,1608928753.133277
AAPL,sell,limit,131.94,1608928753.2377064
FB,buy,market,,1608928753.619386
GOOG,sell,market,,1608928754.3812175
GOOG,buy,market,,1608928755.3338828
TSLA,sell,limit,658.4,1608928755.851896
TSLA,sell,limit,658.52,1608928755.9802203
AAPL,buy,limit,130.35,1608928756.3221583
TSLA,buy,market,,1608928757.2800999
FB,buy,market,,1608928757.7879117
AMZN,buy,market,3170.77,1608928757.800117
TSLA,sell,limit,659.29,1608928758.009407
AAPL,buy,limit,,1608928758.5664675
AAPL,buy,market,,1608928759.056074
AAPL,sell,market,,1608928759.8033192
FB,buy,market,,1608928759.8669536
AMZN,sell,limit,3171.44,1608928760.5168712
GOOG,sell,market,,1608928761.329498
AMZN,sell,market,,1608928761.6610026
GOOG,sell,limit,1733.25,1608928761.943949
AMZN,buy,market,,1608928762.4977493
TSLA,sell,limit,659.43,1608928763.1912372
TSLA,buy,market,,1608928763.6782553
FB,buy,limit,,1608928764.385426
AMZN,sell,limit,3171.17,1608928765.0792146
GOOG,buy,market,,1608928765.7783546
GOOG,sell,market,,1608928765.9170182
FB,buy,market,,1608928766.676728
AMZN,sell,limit,3171.77,1608928767.1815305
AAPL,sell,limit,130.07,1608928768.1204498
AMZN,sell,limit,3171.05,1608928768.625847
GOOG,sell,market,,1608928769.3906987
GOOG,sell,market,,1608928769.5962734
FB,sell,limit,265.54,1608928770.1188023
TSLA,buy,limit,658.11,1608928770.5312867
GOOG,buy,limit,1732.35,1608928770.750531
FB,sell,limit,265.36,1608928770.9041235
FB,buy,limit,266.48,1608928771.3058226
AMZN,buy,limit,3171.09,1608928772.215498
GOOG,buy,market,,1608928772.9899287
AAPL,sell,limit,130.87,1608928773.1942093
AMZN,sell,market,,1608928774.1603081
AAPL,buy,limit,131.2,1608928774.5591946
TSLA,sell,market,,1608928775.4260638
TSLA,sell,limit,659.82,1608928775.9647043
FB,buy,market,,1608928776.0995703
AMZN,sell,market,,1608928777.0032032
AMZN,sell,limit,3170.51,1608928777.398655
GOOG,buy,market,,1608928777.7411637
AAPL,buy,market,,1608928778.55417
AMZN,sell,limit,3170.42,1608928778.9173784
AMZN,sell,market,,1608928779.664871
TSLA,buy,market,,1608928779.851373
FB,buy,market,,1608928780.3882208
AMZN,sell,limit,3170.22,1608928780.9058185
TSLA,sell,market,,1608928781.7137532
GOOG,sell,market,,1608928781.8846815
FB,buy,limit,266.18,1608928782.5349638
GOOG,sell,market,,1608928783.4301133
AAPL,sell,market,,1608928783.8486419
AMZN,sell,market,,1608928784.677967
AAPL,buy,market,,1608928785.0283272
TSLA,buy,market,,1608928785.7629797
GOOG,sell,limit,,1608928786.4984837
GOOG,buy,limit,1732.79,1608928787.2692235
FB,sell,market,,1608928788.0025017
GOOG,buy,limit,1733.02,1608928788.9278686
AAPL,buy,limit,130.4,1608928789.040875
AMZN,buy,market,,1608928789.4162297
FB,buy,market,,1608928790.1284864
AMZN,buy,market,,1608928790.7075825
FB,sell,market,,1608928791.3090076
FB,buy,market,,1608928791.96045
AMZN,buy,market,,1608928792.5584202
GOOG,sell,market,,1608928793.4469306
AMZN,sell,market,,1608928793.938714
TSLA,buy,market,,1608928793.9488559
AAPL,buy,limit,131.1,1608928794.2933645
TSLA,buy,limit,658.55,1608928794.6962836
AAPL,buy,limit,130.31,1608928795.5740356
AAPL,buy,market,,1608928796.2513728
FB,buy,limit,266.51,1608928796.5511172
GOOG,sell,market,,1608928796.896267
TSLA,buy,market,,1608928797.524244
TSLA,sell,market,,1608928798.4788656
GOOG,buy,market,,1608928799.0172431
AMZN,sell,limit,,1608928799.1747665
AAPL,buy,market,,1608928799.5283864
TSLA,sell,market,,1608928800.0908272
TSLA,sell,limit,,1608928800.6177766
TSLA,sell,market,,1608928801.4198003
AAPL,sell,limit,131.01,1608928802.1402614
FB,buy,limit,265.13,1608928802.8802416
AMZN,sell,limit,,1608928803.1549058
TSLA,sell,market,,1608928803.5459507
AMZN,buy,market,,1608928803.7909803
AMZN,sell,limit,3171.18,1608928804.1199806
FB,buy,limit,265.33,1608928804.3663793
GOOG,sell,limit,1732.08,1608928805.1961102
AMZN,sell,market,,1608928805.7555728
AAPL,sell,limit,131.19,1608928806.2366328
GOOG,sell,market,,1608928807.0088482
AAPL,sell,limit,131.77,1608928807.519598
TSLA,buy,market,,1608928808.158527
GOOG,buy,limit,1733.58,1608928808.6130564
GOOG,sell,market,,1608928809.0667288
GOOG,sell,market,,1608928809.828843
AAPL,buy,market,,1608928810.475447
TSLA,sell,limit,659.21,1608928810.643919
TSLA,buy,limit,659.38,1608928811.5950172
AAPL,sell,market,,1608928811.6337574
TSLA,buy,market,,1608928812.4139414
GOOG,sell,market,,1608928813.1937716
TSLA,sell,limit,659.71,1608928813.716695
FB,buy,limit,266.42,1608928814.5688624
AMZN,sell,market,,1608928815.4459374
GOOG,sell,limit,1732.59,1608928815.4732401
AMZN,sell,market,,1608928815.9101686
TSLA,buy,market,,1608928816.679816
GOOG,buy,limit,1732.72,1608928816.790331
AAPL,sell,market,,1608928817.001251
GOOG,buy,market,,1608928817.8703907
AAPL,buy,market,,1608928818.1352985
AMZN,sell,limit,3171.1,1608928818.786375
GOOG,buy,limit,1733.95,1608928818.8105547
FB,sell,limit,265.26,1608928819.1435182
AAPL,sell,limit,131.3,1608928819.9295294
FB,buy,market,266.85,1608928819.9679086
FB,buy,limit,266.82,1608928820.2039435
AMZN,buy,limit,3170.74,1608928821.199108
AMZN,sell,limit,,1608928821.6347523
GOOG,buy,market,,1608928821.9133143
TSLA,sell,limit,659.55,1608928822.3527699
GOOG,buy,limit,1733.32,1608928822.4177608
FB,sell,limit,266.08,1608928822.7277336
TSLA,buy,market,659.07,1608928823.6445408
AMZN,sell,limit,3170.21,1608928824.6309865
TSLA,sell,limit,659.6,1608928825.5194528
TSLA,buy,market,,1608928826.3804994
AMZN,buy,limit,3171.54,1608928827.0237246
AMZN,buy,limit,3170.42,1608928827.6891296
TSLA,sell,limit,658.18,1608928828.2607174
GOOG,buy,market,,1608928829.0636122
AMZN,buy,market,,1608928829.888761
AMZN,sell,limit,,1608928830.8606374
TSLA,sell,limit,659.17,1608928831.6451223
GOOG,buy,limit,1732.51,1608928832.164274
TSLA,sell,market,,1608928832.3966029
AMZN,buy,market,,1608928832.7996395
TSLA,buy,market,,1608928833.7164483
FB,sell,limit,265.91,1608928834.5211468
FB,buy,limit,265.35,1608928834.8063412
AAPL,sell,limit,131.37,1608928835.3281522
AMZN,sell,market,,1608928835.435962
AMZN,buy,market,,1608928836.0127358
AAPL,sell,market,,1608928836.051647
TSLA,sell,market,,1608928836.1382203
GOOG,sell,market,1733.18,1608928836.6932092
FB,sell,limit,266.08,1608928837.6428623
AAPL,sell,market,,1608928838.0229607
TSLA,buy,market,,1608928838.7922509
TSLA,sell,market,,1608928839.5379698
AMZN,buy,limit,3171.91,1608928840.4715998
GOOG,buy,market,,1608928841.395148
GOOG,sell,limit,1732.03,1608928841.5298996
GOOG,sell,limit,1732.29,1608928842.1440465
GOOG,sell,limit,1732.27,1608928842.5483513
GOOG,sell,market,,1608928843.052556
TSLA,buy,market,,1608928843.4609272
AMZN,sell,market,,1608928844.3981614
FB,buy,market,,1608928844.5105398
TSLA,buy,market,,1608928845.5104396
GOOG,sell,market,,1608928845.8353124
GOOG,sell,limit,1733.58,1608928846.7481647
FB,sell,limit,265.36,1608928846.818513
GOOG,sell,market,,1608928847.6972637
AMZN,buy,limit,3170.36,1608928848.0173469
AAPL,buy,market,,1608928848.2527165
