symbol,side,type,price,timestamp,reason
GOOG,SELL,LIMIT,1732.94,1608927428.9053984,product-halted
GOOG,SELL,MARKET,0.00,1608927430.1793349,product-halted
AMZN,SELL,MARKET,0.00,1608927432.4415991,no-match
AAPL,SELL,MARKET,0.00,1608927433.3238132,no-match
GOOG,SELL,MARKET,0.00,1608927434.4686968,product-halted
AAPL,SELL,MARKET,0.00,1608927435.3599672,no-match
FB,SELL,MARKET,0.00,1608927436.3620725,product-halted
GOOG,BUY,LIMIT,1732.22,1608927436.7262852,product-halted
AMZN,SELL,MARKET,0.00,1608927439.11773,no-match
GOOG,SELL,MARKET,0.00,1608927439.1708348,product-halted
GOOG,SELL,LIMIT,1733.16,1608927439.8056736,product-halted
AAPL,SELL,MARKET,0.00,1608927441.4925706,no-match
AAPL,SELL,MARKET,0.00,1608927441.9987957,no-match
GOOG,SELL,MARKET,0.00,1608927442.4761364,product-halted
FB,SELL,LIMIT,265.79,1608927443.1885374,product-halted
GOOG,BUY,MARKET,0.00,1608927443.3107147,product-halted
GOOG,BUY,LIMIT,1732.52,1608927443.7583296,product-halted
AMZN,SELL,MARKET,0.00,1608927443.967093,no-match
GOOG,BUY,LIMIT,1733.91,1608927444.5601149,product-halted
FB,SELL,LIMIT,266.36,1608927445.988094,product-halted
GOOG,SELL,LIMIT,1732.45,1608927447.7739408,product-halted
GOOG,BUY,MARKET,0.00,1608927449.114744,product-halted
AAPL,SELL,MARKET,0.00,1608927449.7017272,no-match
AAPL,SELL,MARKET,0.00,1608927450.5838451,no-match
FB,BUY,LIMIT,265.34,1608927452.610226,product-halted
FB,SELL,LIMIT,265.95,1608927455.175473,product-halted
AMZN,SELL,MARKET,0.00,1608927455.994835,no-match
GOOG,SELL,LIMIT,1733.19,1608927456.76825,product-halted
FB,BUY,LIMIT,266.61,1608927458.394697,product-halted
GOOG,SELL,MARKET,0.00,1608927460.426863,product-halted
GOOG,BUY,MARKET,0.00,1608927462.4973683,product-halted
AMZN,BUY,MARKET,0.00,1608927464.2382796,no-match
GOOG,BUY,MARKET,0.00,1608927466.6095636,product-halted
GOOG,BUY,LIMIT,1733.29,1608927467.1561055,product-halted
FB,BUY,LIMIT,0.00,1608927468.7619333,product-halted
GOOG,SELL,LIMIT,1732.71,1608927468.8320377,product-halted
FB,SELL,LIMIT,266.88,1608927469.8052616,product-halted
TSLA,BUY,MARKET,0.00,1608927470.3045616,no-match
FB,BUY,LIMIT,265.92,1608927471.6311612,product-halted
GOOG,SELL,MARKET,0.00,1608927472.3995152,product-halted
AAPL,SELL,MARKET,0.00,1608927473.1908977,no-match
GOOG,BUY,LIMIT,1733.49,1608927473.2672346,product-halted
FB,BUY,MARKET,0.00,1608927474.2260675,product-halted
GOOG,SELL,LIMIT,1732.62,1608927474.784089,product-halted
GOOG,SELL,LIMIT,1732.89,1608927475.1871572,product-halted
FB,BUY,MARKET,0.00,1608927475.3750818,product-halted
AMZN,BUY,MARKET,0.00,1608927478.9845402,no-match
GOOG,BUY,LIMIT,1733.82,1608927479.7485354,product-halted
AAPL,SELL,MARKET,0.00,1608927479.7937334,no-match
GOOG,BUY,MARKET,0.00,1608927480.8081174,product-halted
FB,SELL,MARKET,0.00,1608927481.517071,product-halted
GOOG,BUY,LIMIT,1732.35,1608927483.2708757,product-halted
FB,BUY,LIMIT,266.68,1608927483.6490269,product-halted
AMZN,SELL,MARKET,0.00,1608927484.4091032,no-match
AMZN,SELL,MARKET,0.00,1608927484.8957915,no-match
GOOG,BUY,MARKET,0.00,1608927485.37874,product-halted
AMZN,SELL,MARKET,0.00,1608927487.3770998,no-match
FB,SELL,MARKET,0.00,1608927489.225662,product-halted
GOOG,BUY,LIMIT,1733.56,1608927489.481259,product-halted
FB,BUY,MARKET,0.00,1608927490.6247005,product-halted
FB,SELL,LIMIT,265.84,1608927492.4229312,product-halted
FB,SELL,MARKET,0.00,1608927495.4401028,product-halted
GOOG,BUY,LIMIT,1733.47,1608927496.3677094,product-halted
FB,BUY,MARKET,0.00,1608927498.1072037,product-halted
GOOG,BUY,MARKET,0.00,1608927499.258906,product-halted
FB,BUY,MARKET,0.00,1608927501.2425082,product-halted
FB,BUY,LIMIT,266.97,1608927503.1252966,product-halted
AMZN,BUY,MARKET,0.00,1608927503.6445124,no-match
GOOG,SELL,MARKET,0.00,1608927504.2998552,product-halted
AMZN,BUY,MARKET,0.00,1608927504.50871,no-match
FB,BUY,MARKET,0.00,1608927506.95053,product-halted
FB,SELL,MARKET,0.00,1608927507.6889412,product-halted
GOOG,SELL,LIMIT,1733.80,1608927508.8909423,product-halted
FB,BUY,MARKET,0.00,1608927510.8384442,product-halted
GOOG,BUY,MARKET,0.00,1608927512.9214542,product-halted
GOOG,SELL,LIMIT,0.00,1608927514.3534737,product-halted
GOOG,BUY,LIMIT,1732.48,1608927514.437091,product-halted
AMZN,SELL,MARKET,0.00,1608927514.9929042,no-match
GOOG,BUY,MARKET,0.00,1608927515.626,product-halted
FB,SELL,MARKET,0.00,1608927515.5120955,product-halted
TSLA,SELL,MARKET,0.00,1608927515.8452342,no-match
FB,SELL,LIMIT,265.28,1608927516.6164773,product-halted
AMZN,SELL,MARKET,0.00,1608927517.522312,no-match
AMZN,SELL,MARKET,0.00,1608927519.2007427,no-match
FB,BUY,LIMIT,266.03,1608927521.3062682,product-halted
GOOG,BUY,LIMIT,1733.66,1608927521.594219,product-halted
GOOG,BUY,MARKET,0.00,1608927522.5491698,product-halted
GOOG,SELL,LIMIT,1732.64,1608927522.9858172,product-halted
FB,SELL,LIMIT,266.07,1608927524.8121839,product-halted
GOOG,SELL,MARKET,0.00,1608927525.2178679,product-halted
FB,SELL,LIMIT,265.11,1608927527.636422,product-halted
FB,SELL,MARKET,0.00,1608927528.7588847,product-halted
FB,BUY,LIMIT,266.06,1608927531.2011104,product-halted
GOOG,BUY,LIMIT,1733.89,1608927532.983826,product-halted
AMZN,BUY,MARKET,3170.57,1608927533.2781312,no-match
FB,SELL,MARKET,0.00,1608927533.9600267,product-halted
GOOG,SELL,MARKET,0.00,1608927535.276232,product-halted
FB,BUY,MARKET,265.74,1608927535.75594,product-halted
GOOG,SELL,LIMIT,1733.68,1608927536.5129604,product-halted
FB,BUY,LIMIT,266.27,1608927537.1211436,product-halted
FB,BUY,MARKET,0.00,1608927538.18812,product-halted
AMZN,SELL,MARKET,0.00,1608927538.7225776,no-match
GOOG,BUY,MARKET,0.00,1608927541.1658912,product-halted
FB,SELL,MARKET,0.00,1608927542.2526484,product-halted
AAPL,BUY,MARKET,130.21,1608927542.3826826,no-match
GOOG,BUY,LIMIT,1733.38,1608927543.5886047,product-halted
GOOG,BUY,MARKET,0.00,1608927543.7659264,product-halted
GOOG,SELL,MARKET,0.00,1608927544.1548269,product-halted
FB,BUY,LIMIT,265.98,1608927545.3697147,product-halted
FB,SELL,LIMIT,265.82,1608927547.2357833,product-halted
FB,SELL,LIMIT,265.97,1608927547.6166022,product-halted
AMZN,SELL,MARKET,0.00,1608927548.3692858,no-match
FB,SELL,MARKET,0.00,1608927548.454275,product-halted
FB,SELL,LIMIT,266.99,1608927549.3985696,product-halted
GOOG,SELL,LIMIT,1733.97,1608927549.554791,product-halted
AMZN,SELL,MARKET,0.00,1608927551.6868434,no-match
FB,SELL,LIMIT,266.58,1608927551.808665,product-halted
FB,BUY,LIMIT,265.82,1608927552.7308977,product-halted
AMZN,BUY,MARKET,3171.16,1608927554.1056316,no-match
FB,BUY,LIMIT,266.87,1608927555.4689,product-halted
GOOG,SELL,LIMIT,1733.32,1608927557.7197673,product-halted
AMZN,SELL,MARKET,0.00,1608927559.386761,no-match
GOOG,BUY,MARKET,1732.77,1608927560.3288822,product-halted
FB,BUY,MARKET,0.00,1608927562.358239,product-halted
AAPL,BUY,LIMIT,131.03,1608927563.600665,order throttled: 3 per 1000 ms window
FB,BUY,MARKET,0.00,1608927563.9672902,product-halted
GOOG,SELL,MARKET,0.00,1608927564.5233552,product-halted
GOOG,BUY,MARKET,0.00,1608927564.6998322,product-halted
AMZN,SELL,MARKET,0.00,1608927565.1486375,no-match
AMZN,SELL,MARKET,0.00,1608927565.672912,no-match
GOOG,SELL,MARKET,0.00,1608927565.8920155,product-halted
FB,SELL,LIMIT,266.81,1608927567.7258441,product-halted
FB,BUY,LIMIT,265.57,1608927568.9091334,product-halted
GOOG,SELL,MARKET,0.00,1608927568.9669561,product-halted
GOOG,BUY,MARKET,0.00,1608927569.9486606,product-halted
GOOG,BUY,LIMIT,0.00,1608927570.6756566,product-halted
GOOG,BUY,MARKET,0.00,1608927571.7674725,product-halted
GOOG,BUY,MARKET,0.00,1608927574.163077,product-halted
TSLA,SELL,MARKET,0.00,1608927574.4933784,no-match
TSLA,SELL,MARKET,0.00,1608927575.7219136,no-match
FB,SELL,MARKET,0.00,1608927576.5346527,product-halted
FB,BUY,LIMIT,266.12,1608927578.639909,product-halted
FB,BUY,LIMIT,265.09,1608927580.4401636,product-halted
AMZN,SELL,MARKET,0.00,1608927581.4141173,no-match
FB,SELL,MARKET,265.81,1608927582.6847122,product-halted
GOOG,SELL,LIMIT,1732.13,1608927583.378122,product-halted
GOOG,BUY,MARKET,0.00,1608927584.689198,product-halted
GOOG,SELL,MARKET,1733.21,1608927585.6719286,product-halted
FB,SELL,MARKET,266.17,1608927586.5299127,product-halted
FB,BUY,MARKET,0.00,1608927587.4169803,product-halted
GOOG,BUY,MARKET,0.00,1608927589.342871,product-halted
AMZN,SELL,MARKET,0.00,1608927589.6998434,no-match
GOOG,BUY,MARKET,0.00,1608927590.5866768,product-halted
FB,SELL,MARKET,0.00,1608927591.9387546,product-halted
FB,SELL,LIMIT,266.36,1608927592.256075,product-halted
FB,BUY,MARKET,0.00,1608927592.2727401,product-halted
FB,BUY,MARKET,0.00,1608927592.615536,product-halted
FB,SELL,MARKET,0.00,1608927594.6454294,product-halted
GOOG,SELL,MARKET,0.00,1608927596.7773917,product-halted
GOOG,SELL,LIMIT,0.00,1608927597.4305904,product-halted
FB,SELL,MARKET,0.00,1608927597.456544,product-halted
GOOG,BUY,LIMIT,1732.98,1608927598.5915036,product-halted
GOOG,SELL,MARKET,0.00,1608927599.43147,product-halted
FB,SELL,MARKET,0.00,1608927600.467814,product-halted
GOOG,SELL,LIMIT,1733.01,1608927602.6759067,product-halted
GOOG,BUY,LIMIT,1733.88,1608927603.4375427,product-halted
FB,BUY,MARKET,0.00,1608927603.994623,product-halted
GOOG,SELL,LIMIT,1732.59,1608927605.8979328,product-halted
FB,BUY,MARKET,0.00,1608927606.8242705,product-halted
AMZN,SELL,MARKET,0.00,1608927607.322291,no-match
TSLA,SELL,MARKET,0.00,1608927608.2675729,no-match
GOOG,BUY,LIMIT,1733.48,1608927608.9287546,product-halted
GOOG,BUY,LIMIT,1733.47,1608927609.7001781,product-halted
FB,BUY,MARKET,0.00,1608927610.876632,product-halted
AAPL,SELL,MARKET,0.00,1608927610.8909855,no-match
AMZN,SELL,MARKET,0.00,1608927612.1034367,no-match
GOOG,BUY,MARKET,0.00,1608927613.5888817,product-halted
FB,BUY,MARKET,0.00,1608927614.543783,product-halted
FB,SELL,LIMIT,266.83,1608927615.179535,product-halted
FB,SELL,LIMIT,265.70,1608927615.2760093,product-halted
FB,SELL,LIMIT,266.83,1608927616.2502532,product-halted
TSLA,SELL,MARKET,0.00,1608927618.373531,no-match
AMZN,SELL,MARKET,0.00,1608927619.1002595,no-match
FB,BUY,LIMIT,265.02,1608927620.9494,product-halted
FB,SELL,MARKET,265.90,1608927620.7441788,product-halted
AAPL,SELL,MARKET,0.00,1608927622.1451755,no-match
TSLA,SELL,MARKET,0.00,1608927624.308316,no-match
TSLA,SELL,MARKET,0.00,1608927624.837498,no-match
GOOG,SELL,MARKET,0.00,1608927627.5718696,product-halted
FB,BUY,MARKET,0.00,1608927628.610368,product-halted
TSLA,BUY,MARKET,658.30,1608927629.895522,no-match
FB,SELL,LIMIT,265.99,1608927630.6005406,product-halted
FB,BUY,MARKET,0.00,1608927631.9109025,product-halted
GOOG,BUY,LIMIT,1732.04,1608927632.764768,product-halted
AMZN,SELL,MARKET,0.00,1608927632.8939312,no-match
AAPL,SELL,MARKET,131.84,1608927633.2380877,no-match
GOOG,BUY,MARKET,0.00,1608927633.2928245,product-halted
FB,SELL,LIMIT,265.50,1608927634.935175,product-halted
TSLA,BUY,MARKET,0.00,1608927635.3353553,no-match
GOOG,SELL,MARKET,0.00,1608927635.4851751,product-halted
AAPL,SELL,MARKET,0.00,1608927636.346829,no-match
GOOG,SELL,MARKET,0.00,1608927636.7452865,product-halted
AMZN,SELL,MARKET,0.00,1608927636.900236,no-match
FB,BUY,LIMIT,265.53,1608927638.3859715,product-halted
FB,SELL,MARKET,0.00,1608927640.7880569,product-halted
GOOG,BUY,MARKET,0.00,1608927640.8081605,product-halted
AMZN,SELL,MARKET,0.00,1608927642.4501643,no-match
GOOG,SELL,LIMIT,1732.68,1608927642.8380895,product-halted
FB,SELL,MARKET,0.00,1608927643.8492105,product-halted
GOOG,BUY,LIMIT,1732.21,1608927643.9763122,product-halted
GOOG,SELL,LIMIT,1733.37,1608927644.125347,product-halted
GOOG,SELL,LIMIT,1733.48,1608927644.5574048,product-halted
GOOG,SELL,MARKET,0.00,1608927644.9119706,product-halted
FB,BUY,LIMIT,265.50,1608927644.939491,product-halted
FB,BUY,MARKET,265.19,1608927645.4998283,product-halted
AAPL,BUY,MARKET,0.00,1608927645.8793838,no-match
FB,BUY,LIMIT,266.88,1608927648.305154,product-halted
TSLA,SELL,MARKET,0.00,1608927648.842619,no-match
AAPL,BUY,MARKET,0.00,1608927649.5861454,no-match
AAPL,BUY,MARKET,0.00,1608927650.260327,no-match
GOOG,SELL,LIMIT,1733.04,1608927651.2775617,product-halted
AMZN,SELL,MARKET,0.00,1608927651.8059807,no-match
FB,BUY,MARKET,0.00,1608927652.6049895,product-halted
TSLA,SELL,MARKET,0.00,1608927652.716296,no-match
GOOG,SELL,LIMIT,1733.07,1608927654.84411,product-halted
FB,SELL,MARKET,0.00,1608927654.9018703,product-halted
GOOG,BUY,LIMIT,1732.56,1608927655.6694283,product-halted
GOOG,BUY,LIMIT,1733.88,1608927655.9828637,product-halted
GOOG,BUY,MARKET,1732.50,1608927656.4268832,product-halted
TSLA,BUY,MARKET,0.00,1608927657.167904,no-match
FB,SELL,MARKET,0.00,1608927657.320141,product-halted
FB,BUY,LIMIT,266.91,1608927657.7947633,product-halted
GOOG,BUY,MARKET,0.00,1608927657.9881215,product-halted
GOOG,SELL,LIMIT,1733.98,1608927658.6510632,product-halted
GOOG,BUY,MARKET,0.00,1608927660.4862878,product-halted
TSLA,SELL,MARKET,0.00,1608927662.135972,no-match
FB,SELL,MARKET,0.00,1608927662.504117,product-halted
GOOG,SELL,LIMIT,1732.86,1608927662.9244323,product-halted
GOOG,BUY,MARKET,0.00,1608927663.775632,product-halted
TSLA,BUY,MARKET,0.00,1608927664.7703774,no-match
AAPL,BUY,MARKET,0.00,1608927664.950256,no-match
FB,SELL,MARKET,0.00,1608927665.5196521,product-halted
FB,BUY,MARKET,0.00,1608927666.1107109,product-halted
AMZN,SELL,MARKET,0.00,1608927666.4316158,no-match
AMZN,SELL,MARKET,0.00,1608927666.6930962,no-match
GOOG,BUY,LIMIT,1733.99,1608927667.6140792,product-halted
AMZN,SELL,MARKET,0.00,1608927667.862744,no-match
GOOG,BUY,MARKET,0.00,1608927668.8829603,product-halted
FB,SELL,LIMIT,266.05,1608927669.165057,product-halted
GOOG,BUY,LIMIT,1732.01,1608927669.5588987,product-halted
FB,BUY,LIMIT,266.45,1608927670.2177465,product-halted
FB,SELL,MARKET,0.00,1608927671.4735916,product-halted
FB,BUY,LIMIT,266.81,1608927674.8472724,product-halted
GOOG,SELL,MARKET,0.00,1608927676.519736,product-halted
GOOG,BUY,MARKET,0.00,1608927677.452461,product-halted
FB,SELL,LIMIT,266.13,1608927677.667725,product-halted
TSLA,SELL,MARKET,0.00,1608927677.938134,no-match
FB,BUY,LIMIT,265.83,1608927678.2819989,product-halted
FB,SELL,LIMIT,266.72,1608927679.6301367,product-halted
GOOG,BUY,LIMIT,1732.96,1608927681.240767,product-halted
FB,BUY,MARKET,0.00,1608927686.6920092,product-halted
FB,BUY,LIMIT,265.92,1608927686.7114663,product-halted
TSLA,BUY,MARKET,0.00,1608927687.945826,no-match
FB,BUY,LIMIT,265.06,1608927687.670812,product-halted
AAPL,SELL,MARKET,0.00,1608927688.6529772,no-match
FB,BUY,LIMIT,266.96,1608927688.7908063,product-halted
FB,SELL,LIMIT,266.65,1608927689.8835251,product-halted
AMZN,SELL,MARKET,0.00,1608927691.607066,no-match
FB,BUY,MARKET,0.00,1608927693.393603,product-halted
GOOG,BUY,MARKET,0.00,1608927696.1678202,product-halted
GOOG,SELL,LIMIT,1732.04,1608927697.7958887,product-halted
GOOG,BUY,LIMIT,1733.55,1608927698.1861546,product-halted
FB,SELL,LIMIT,265.67,1608927698.7911625,product-halted
GOOG,SELL,LIMIT,1732.82,1608927700.9320061,product-halted
FB,SELL,MARKET,0.00,1608927702.5301523,product-halted
GOOG,SELL,LIMIT,1732.92,1608927702.8404272,product-halted
AAPL,BUY,MARKET,0.00,1608927704.1100452,no-match
TSLA,BUY,MARKET,0.00,1608927704.17964,no-match
GOOG,SELL,MARKET,1732.05,1608927705.7215357,product-halted
AAPL,SELL,MARKET,0.00,1608927707.851114,no-match
FB,SELL,LIMIT,266.64,1608927708.6501415,product-halted
FB,BUY,MARKET,0.00,1608927710.9234889,product-halted
TSLA,BUY,MARKET,0.00,1608927711.4706645,no-match
AAPL,SELL,MARKET,0.00,1608927712.9042287,no-match
FB,SELL,LIMIT,266.10,1608927713.9476926,product-halted
GOOG,SELL,LIMIT,1733.68,1608927714.5288577,product-halted
FB,BUY,MARKET,0.00,1608927715.5224876,product-halted
GOOG,SELL,MARKET,0.00,1608927715.5591922,product-halted
GOOG,BUY,LIMIT,1733.37,1608927716.2584145,product-halted
GOOG,SELL,MARKET,0.00,1608927717.1481302,product-halted
GOOG,BUY,LIMIT,1732.96,1608927717.3095875,product-halted
FB,BUY,LIMIT,265.27,1608927718.227019,product-halted
TSLA,BUY,MARKET,0.00,1608927719.3196917,no-match
FB,SELL,MARKET,0.00,1608927720.2838614,product-halted
GOOG,BUY,LIMIT,1733.02,1608927720.743459,product-halted
FB,BUY,LIMIT,265.29,1608927722.816791,product-halted
FB,SELL,MARKET,0.00,1608927724.193078,product-halted
GOOG,BUY,LIMIT,1733.82,1608927725.7384698,product-halted
AAPL,BUY,MARKET,0.00,1608927727.91631,order throttled: 3 per 1000 ms window
TSLA,BUY,MARKET,0.00,1608927728.6287673,no-match
AMZN,SELL,MARKET,0.00,1608927728.9740505,no-match
FB,SELL,LIMIT,266.58,1608927729.893501,product-halted
TSLA,BUY,MARKET,0.00,1608927730.2919965,no-match
TSLA,BUY,MARKET,0.00,1608927731.7386696,no-match
TSLA,BUY,MARKET,0.00,1608927733.3418953,no-match
TSLA,BUY,MARKET,0.00,1608927734.1111798,no-match
GOOG,BUY,LIMIT,1733.11,1608927734.8124487,product-halted
AAPL,BUY,MARKET,0.00,1608927736.933241,no-match
GOOG,BUY,LIMIT,1732.49,1608927737.7147126,product-halted
GOOG,BUY,MARKET,0.00,1608927738.373883,product-halted
GOOG,BUY,LIMIT,1732.64,1608927740.6159449,product-halted
GOOG,BUY,LIMIT,1733.01,1608927741.1704922,product-halted
GOOG,SELL,MARKET,0.00,1608927742.1422722,product-halted
GOOG,SELL,MARKET,0.00,1608927743.5686057,product-halted
FB,SELL,LIMIT,266.22,1608927743.975589,product-halted
GOOG,BUY,LIMIT,1733.79,1608927744.902658,product-halted
AMZN,SELL,MARKET,0.00,1608927749.703118,no-match
FB,SELL,MARKET,0.00,1608927751.394558,product-halted
FB,SELL,LIMIT,0.00,1608927751.5515575,product-halted
GOOG,BUY,LIMIT,1732.34,1608927753.289299,product-halted
FB,BUY,LIMIT,266.44,1608927753.7082782,product-halted
FB,BUY,MARKET,0.00,1608927754.4957106,product-halted
AAPL,BUY,MARKET,0.00,1608927755.728688,no-match
FB,SELL,MARKET,0.00,1608927755.909642,product-halted
FB,BUY,MARKET,0.00,1608927757.68926,product-halted
FB,SELL,MARKET,0.00,1608927758.29878,product-halted
FB,BUY,LIMIT,265.92,1608927759.9634106,product-halted
FB,BUY,MARKET,0.00,1608927760.2520537,product-halted
GOOG,BUY,LIMIT,1733.98,1608927761.8066807,product-halted
AMZN,BUY,LIMIT,3171.11,1608927761.9217844,order throttled: 3 per 1000 ms window
FB,SELL,LIMIT,265.80,1608927762.7186852,product-halted
FB,BUY,MARKET,0.00,1608927764.84038,product-halted
FB,SELL,MARKET,0.00,1608927765.416954,product-halted
FB,SELL,MARKET,266.82,1608927765.148371,product-halted
FB,SELL,MARKET,0.00,1608927765.562599,product-halted
GOOG,BUY,MARKET,1733.07,1608927766.226259,product-halted
FB,BUY,MARKET,0.00,1608927767.2456377,product-halted
FB,SELL,MARKET,0.00,1608927767.2642436,product-halted
GOOG,BUY,MARKET,0.00,1608927767.649498,product-halted
GOOG,SELL,LIMIT,1732.95,1608927769.1906102,product-halted
TSLA,BUY,MARKET,0.00,1608927770.168669,no-match
AAPL,SELL,MARKET,130.36,1608927771.1804223,no-match
FB,BUY,MARKET,0.00,1608927771.8747756,product-halted
AMZN,SELL,MARKET,0.00,1608927772.5235786,no-match
GOOG,SELL,MARKET,1733.67,1608927772.826716,product-halted
AMZN,SELL,MARKET,0.00,1608927773.6501114,no-match
GOOG,SELL,MARKET,0.00,1608927777.148625,product-halted
GOOG,BUY,MARKET,0.00,1608927777.7724466,product-halted
GOOG,SELL,LIMIT,1732.31,1608927779.825758,product-halted
FB,BUY,LIMIT,265.02,1608927781.1270885,product-halted
FB,SELL,LIMIT,266.07,1608927781.6680467,product-halted
FB,BUY,LIMIT,265.26,1608927783.2446163,product-halted
GOOG,BUY,MARKET,0.00,1608927783.7704062,product-halted
FB,BUY,LIMIT,265.27,1608927787.5323188,product-halted
FB,BUY,LIMIT,265.55,1608927788.6201348,product-halted
FB,BUY,LIMIT,265.88,1608927789.48398,product-halted
FB,SELL,MARKET,0.00,1608927791.323619,product-halted
GOOG,BUY,LIMIT,1733.03,1608927791.4111848,product-halted
FB,BUY,MARKET,0.00,1608927792.1158242,product-halted
TSLA,BUY,MARKET,658.42,1608927792.316605,no-match
FB,BUY,LIMIT,265.14,1608927792.8986702,product-halted
TSLA,BUY,MARKET,0.00,1608927795.6536179,no-match
GOOG,BUY,LIMIT,1732.84,1608927796.6450632,product-halted
GOOG,SELL,LIMIT,1732.11,1608927798.19659,product-halted
GOOG,SELL,LIMIT,1732.14,1608927798.5479379,product-halted
FB,BUY,MARKET,0.00,1608927799.217091,product-halted
FB,SELL,MARKET,0.00,1608927799.446114,product-halted
GOOG,BUY,MARKET,0.00,1608927800.268937,product-halted
GOOG,SELL,LIMIT,1732.36,1608927800.935388,product-halted
TSLA,BUY,MARKET,0.00,1608927800.9740086,no-match
AAPL,BUY,MARKET,0.00,1608927801.8984296,no-match
GOOG,SELL,LIMIT,1733.95,1608927802.897291,product-halted
FB,BUY,LIMIT,266.83,1608927804.1435266,product-halted
GOOG,SELL,MARKET,0.00,1608927804.5438292,product-halted
AAPL,BUY,MARKET,0.00,1608927805.1661851,no-match
FB,SELL,MARKET,0.00,1608927805.3308058,product-halted
AMZN,SELL,MARKET,3171.12,1608927808.6224723,no-match
GOOG,SELL,MARKET,0.00,1608927809.4264274,product-halted
GOOG,BUY,MARKET,0.00,1608927809.9775257,product-halted
GOOG,SELL,MARKET,0.00,1608927810.9478621,product-halted
TSLA,BUY,MARKET,0.00,1608927812.4425657,no-match
FB,SELL,MARKET,266.83,1608927814.204187,product-halted
GOOG,SELL,MARKET,0.00,1608927815.375369,product-halted
FB,BUY,MARKET,0.00,1608927818.394147,product-halted
TSLA,BUY,MARKET,0.00,1608927819.829072,no-match
TSLA,BUY,MARKET,0.00,1608927820.4555,no-match
GOOG,BUY,MARKET,0.00,1608927822.1886432,product-halted
GOOG,BUY,MARKET,1733.00,1608927822.8412542,product-halted
AAPL,BUY,MARKET,0.00,1608927826.7989573,no-match
FB,BUY,LIMIT,266.50,1608927827.122915,product-halted
AAPL,BUY,MARKET,0.00,1608927828.4083967,no-match
FB,SELL,MARKET,0.00,1608927829.3858004,product-halted
GOOG,BUY,MARKET,0.00,1608927829.9771156,product-halted
GOOG,BUY,MARKET,0.00,1608927830.320152,product-halted
